"","LateralInfl","LateralInfl2n"
"1",128.781634970386,63.6155590449029
"2",156.270469890936,77.1409783513968
"3",159.099220046489,78.5161141937478
"4",159.099220046489,78.5161141937478
"5",155.108630867916,76.5754620360164
"6",157.328428154303,77.6564614632251
"7",123.919314284162,78.2867747412714
"8",157.76067562338,77.8665514867235
"9",131.937949692367,78.2925049067144
"10",158.458190888378,78.2051761333449
"11",159.252688451657,78.5905002787229
"12",159.252688451657,78.5905002787229
"13",156.974027446615,77.4841483278402
"14",158.321771765978,78.1388375527511
"15",157.224893591988,77.6061430540347
"16",45.4515171502707,40.1196402363328
"17",157.458425980058,77.7196743630623
"18",158.27537507385,78.1164367413933
"19",159.191050314049,78.5606280143162
"20",99.5801241111003,78.5606280143162
"21",118.773233965378,78.238904873405
"22",97.6984659189031,48.2400750588039
"23",113.656242723445,36.1580215331167
"24",113.161453654194,55.9134750724643
"25",120.235564183547,59.4156026055863
"26",67.5661471596478,47.5397713779513
"27",0.364945728614595,1.57407923864136
"28",0.364945728614595,1.62273199384794
"29",128.507632524243,63.5047922305936
"30",134.348498016855,66.3868341594861
"31",144.12399666647,71.1963631367711
"32",150.871130100133,27.6259557986344
"33",135.212738458123,1.68305905905279
"34",152.990156571621,1.7689792107358
"35",97.0403974578053,1.63567044911701
"36",0.690831930471475,0.824687342760676
"37",0.690831930471475,1.40016113896031
"38",157.120620171504,1.45273903678599
"39",152.63543578411,75.368262589993
"40",155.270446645167,13.6545505280256
"41",157.696999267752,1.52577474216232
"42",157.696999267752,1.52577474216232
"43",155.185759291125,76.6133745573528
"44",111.31885262498,77.8023354630966
"45",155.563167526639,76.7973028536163
"46",43.5258148963061,77.8645454524205
"47",156.063608634698,77.0410577102271
"48",157.448200782554,62.4657372010488
"49",139.628791099189,0.049137023656041
"50",121.253318877754,0.049137023656041
"51",158.039881791039,78.0018729366323
"52",143.078240304762,70.6830406215852
"53",148.294374571874,73.2441934558149
"54",153.268882046963,75.676800007623
"55",158.297663904642,78.1271273955737
"56",157.618208839791,77.7972853746856
"57",158.830185085845,8.34148038427103
"58",158.830185085845,78.3856402416176
"59",23.5258859247824,33.574528141405
"60",149.765242275502,30.786993330275
"61",73.5193870368317,3.74460356814392
"62",0.563561108060103,1.61189598675494
"63",0.652195799662256,3.34349235286107
"64",151.24494081735,3.33081946116314
"65",152.503835474845,3.57082668621196
"66",156.928755112528,4.44624356695931
"67",154.585984448642,3.9742205960968
"68",157.660948498486,4.59376637088271
"69",39.1328827675434,4.24530476447462
"70",0.0022934673417225,4.67224046252906
"71",0.00221586379681859,4.57662745867244
"72",0.00246046269968593,4.87799044243997
"73",0.00241822380691819,4.82815193572725
"74",0.00248926158349833,4.91197081621766
"75",0.00248926158349833,4.91197081621766
"76",149.623595225166,3.43725170350452
"77",0.00126082633297549,3.62575944506067
"78",0.00119714656471327,2.35178130912172
"79",0.00119714656471327,4.41941981586624
"80",0.0012447971745221,3.85833154959567
"81",0.00118166293189342,4.2296835708517
