"","culm","culm2n"
"1",206.065642106237,61.0825040033993
"2",246.71374674209,75.1653970795884
"3",244.89314397132,74.2089523955342
"4",247.468450653085,75.520131667383
"5",248.883964345266,76.3225992421571
"6",247.949207885095,75.7834373077775
"7",248.896710686902,76.3299512557622
"8",248.705601941354,76.2163897356577
"9",249.548838496858,76.7174616503737
"10",249.548838496858,76.7174616503737
"11",247.071298513207,75.3054461006206
"12",248.552314948489,76.1339906403568
"13",247.353481033497,75.4569911441599
"14",248.711185748548,76.2237073644629
"15",247.614460165404,75.5987462374881
"16",248.507960914834,76.1026513297631
"17",249.484445558705,76.6781351553701
"18",249.484445558705,76.6781351553701
"19",247.785443130844,75.6927149940677
"20",248.859642669236,76.3085925199258
"21",248.859642669236,76.3085925199258
"22",155.325941554799,46.7722955304836
"23",229.946960488892,19.3112193557528
"24",182.316835393168,53.5244292833554
"25",194.041150896889,56.7333190276984
"26",228.273456302749,21.4483849573677
"27",247.135899377559,0.865349493559772
"28",247.135899377559,0.865349493559772
"29",207.322564173273,60.5750446076435
"30",216.332934473394,63.3689198499832
"31",220.305157902573,64.6559350311223
"32",234.265847476102,54.4567816894424
"33",247.126061865825,0.787254903316989
"34",247.126061865825,1.07498191773741
"35",230.626632889772,68.313529831621
"36",149.323097834275,71.8178550554403
"37",2.92451930496004,14.6062453022154
"38",2.92741341540094,15.5482236724249
"39",2.92597721872289,2.13813973962453
"40",2.92308405508806,1.98630695689992
"41",2.92308405508806,1.43881762276409
"42",2.92614283276542,2.14718771010903
"43",2.92324955994231,1.99492163346809
"44",2.92324955994231,1.69796771921208
"45",241.87534680303,72.8013928453325
"46",245.101113422445,74.297133845758
"47",247.856672149564,2.04165104224889
"48",245.764870193761,74.6282586884211
"49",248.099296547155,75.8840800473804
"50",248.099296547155,75.8840800473804
"51",245.001166779133,74.2477604241967
"52",247.780333256073,75.7129385184865
"53",245.852850300171,74.6735485334383
"54",247.356481907642,75.4619102936625
"55",249.005532257462,76.3930449300385
"56",248.426095182123,74.0014878195604
"57",249.199814534661,0.24488701112686
"58",248.777242672709,0.258879375493216
"59",249.328439996351,0.240627914654008
"60",249.328439996351,0.240627914654008
"61",247.533629175523,75.5595368156619
"62",249.148534550187,76.4768697474077
"63",249.148534550187,76.4768697474077
"64",229.059064843317,67.7248709447574
"65",236.293307697197,70.4250620383138
"66",237.150816231752,70.7715982486661
"67",73.0054084599408,37.4031148330569
"68",106.517108065415,73.426839632777
"69",2.94226844731307,27.9166876302856
"70",3.02125254679704,75.697086039689
"71",2.88036485996892,76.4499542639015
"72",2.88036485996892,76.4499542639015
"73",242.727782669303,73.2294142983309
"74",83.6325783331793,64.048558478831
"75",247.718122689937,75.6564993928035
"76",248.484757913758,22.949516354074
"77",249.277210563678,0.906307295159042
"78",249.277210563678,0.906307295159042
"79",248.241658203199,75.947550298371
"80",248.634474448071,76.1726938560925
"81",249.333239811063,76.5867521203785
"82",249.333239811063,76.5867521203785
"83",248.718840082494,76.2219687201217
"84",249.40909517859,76.6324303475807
"85",249.255119514911,76.5386404226605
"86",249.570085104309,76.730492812034
"87",249.570085104309,76.730492812034
"88",238.226383536031,71.2170581823985
"89",242.829885930589,30.231389705281
"90",247.748045637139,3.33102661029258
"91",247.748045637139,3.33102661029258
"92",240.143895748291,72.0221480674718
"93",114.862983492025,72.7216351219362
"94",1.28950878294422,54.0021848254801
"95",1.50404976068713,73.9018827330885
"96",1.22245762538028,58.605050279933
"97",1.38822225618428,69.5809471244875
"98",1.18512717464993,1.59329598202004
"99",1.23365637294109,2.483012333733
"100",1.08069701169351,1.40976844325651
"101",1.10753710989513,1.97631097791329
"102",1.06239717429313,1.81198593358558
"103",1.06239717429313,1.81198593358558
"104",240.855868865549,72.3319886309435
"105",242.093162563494,72.8817048967063
"106",246.817344760119,19.9464234669203
"107",246.817344760119,75.2170726006024
"108",243.555997148638,67.9327477404294
"109",247.826663000728,1.75981530253715
"110",245.674235043564,1.52131415294281
"111",248.057540380258,1.78539781750759
"112",246.311127438409,1.58633185202896
"113",248.336874310842,0.813292717759569
"114",247.633212676359,1.49852646377105
"115",249.144480420476,0.0716603248799428
"116",249.144480420476,0.0716603248799428
"117",213.557014952716,62.4828597972321
"118",226.214695695334,66.7295910266503
"119",60.6492442823822,73.3055110588409
"120",2.72455480652652,76.342444801775
"121",2.66146432992736,75.9841683116704
"122",2.70793319112913,76.2544261315838
"123",2.76974416613627,76.5963323541361
"124",2.76974416613627,76.5963323541361
"125",2.73388163636912,76.3993627089554
"126",2.79497244487699,76.7323331234421
"127",2.79497244487699,75.9397084961643
"128",241.427525648789,72.6360832630842
"129",246.433785815721,74.9706438273809
"130",248.382539357758,76.0393389925818
"131",248.298484841624,20.7773227133453
"132",249.647691713635,1.04322023595947
"133",249.647691713635,1.04322023595947
"134",246.82814331208,75.1783943883956
"135",248.338032487309,68.6518169511952
"136",249.409237357019,0.23651981033578
"137",249.409237357019,0.23651981033578
"138",247.710700317795,75.6516883026247
"139",248.718267074102,76.2243012395733
"140",249.581725749779,76.7376441319977
"141",249.581725749779,76.7376441319977
"142",248.100285440363,75.8680509316473
"143",248.542859080293,76.1196764626459
"144",249.050412696915,48.5825849444456
"145",249.512417530153,1.36671728542169
"146",249.512417530153,1.36671728542169
"147",249.041825538059,76.4112970163856
"148",249.467297653172,76.66746245177
"149",249.680291767146,76.7985368976699
"150",249.680291767146,76.7985368976699
"151",249.406119545808,76.6299947290958
"152",249.621344224373,76.7620463938588
"153",249.621344224373,76.7620463938588
"154",248.709621640468,7.75888769638807
"155",249.205642271051,0.0995789625376533
"156",249.51279302599,0.0966130436640332
"157",249.314893874003,0.0985447884842502
"158",249.525111676084,0.0964927981335621
"159",249.386451874829,0.0978561053386622
"160",249.582007089442,0.0959334007720661
"161",249.582007089442,0.0959334007720661
"162",249.161466124844,0.0999948382403577
"163",249.350165897883,0.0982023795260141
"164",249.600512345192,0.095750009008772
"165",249.600512345192,0.095750009008772
"166",249.233846574957,0.0993150822519663
"167",249.338300473136,0.0983189077276005
"168",249.57122948021,0.0960398796797206
"169",249.57122948021,0.0960398796797206
