"","77","78","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","193","194","195","196","198","199","200"
"77",1,1.36363636363636,0.563486100676182,0.68301345536507,1.86276396917746,0.846710895080666,0.513158118230706,0.3498805351573,0.636146427558727,0.231325973657719,0.175246949740696,0.159315408855178,0.144832189868344,0.13166562715304,0.0718176148107492,0.0932696296243495,0.0312386319316003,0.0449646974773034,0.0245261986239837,0.0178372353628972,0.0155919889535815,0.0111678157794248,0.0104698272932107,0.0101525597994771,0.00601930422893896,0.00559369685921602,0.00431760477984083,0.0040790205584949,0.00274084385353412,0.00296423551557765,0.00220135287968635,0.00182163233633719,0.00198723527600421,0.001397946893293,0.00110053925994951,0.000882250481116546,0.0010258726524611,0.000742635085114938,0.0005608712530938,0.000509882957357999,0.000519473232418024,0.000396962417394538,0.000371647310722159,0.000292086449482518,0.00024210374154968,0.000238318680158921,0.000206148940963915,0.000192064230711723,0.000177919109002228,0.000155827157551841,0.000150859821951015,0.000133673259956595,0.000114972101650202,0.000107746021187338,9.33414729002611e-05,8.58660735554349e-05,7.66905920112338e-05,8.27909800121274e-05,6.94749482619251e-05,7.63783786389028e-05,5.97140051176877e-05,6.78568239973723e-05,5.32558461719076e-05,6.00857355348634e-05,5.93963140326981e-05,3.88926913246529e-05,3.98114163165738e-05,4.33623488182237e-05,4.26383021774741e-05,3.55017299353651e-05,4.06276481613267e-05,4.24244483257098e-05,4.39078206447905e-05,3.16408907085519e-05,3.46865379425303e-05,2.85901161223279e-05,3.30394254110108e-05,2.53159233668783e-05,2.55716397645236e-05,2.76331613235847e-05,2.77378323892043e-05,3.10353369389698e-05,2.68376527853619e-05,2.94209562620278e-05,2.06676139030774e-05,2.58345173788468e-05,1.78940380113224e-05,1.70806726471714e-05,1.67869018645419e-05,1.44782137293252e-05,1.77006374747236e-05,1.72834507328951e-05,1.51510769411743e-05,1.54265510673774e-05,1.84528122815519e-05,1.770724410856e-05,2.0696778828187e-05,1.19733431237445e-05,2.66074291638767e-05,1.36060717315279e-05,1.79914998102847e-05,1.79914998102848e-05,1.48690081076734e-05,2.97380162153468e-05,2.25288001631414e-05,0.000122884364526226,1.39641323325258e-05,2.53893315136831e-05,1.84649683735877e-05,4.19658372126994e-05,7.63015222049079e-05,3.46825100931399e-05,6.30591092602544e-05,2.86632314819339e-05,2.36886210594494e-05,4.30702201080899e-05,1.95773727764046e-05,1.77976116149132e-05,1.47087699296803e-05,2.67432180539643e-05,2.43120164126947e-05
"78",0.733333333333333,1,0.413223140495867,0.500876533934385,1.36602691073014,0.620921323059155,0.376315953369184,0.256579059115353,0.466507380209733,0.169639047348994,0.128514429809844,0.116831299827131,0.106210272570119,0.0965547932455625,0.0526662508612161,0.0683977283911896,0.0229083300831735,0.0329741114833558,0.0179858789909214,0.0130806392661246,0.0114341252326264,0.00818973157157816,0.00767787334835452,0.00744521051961651,0.00441415643455524,0.00410204436342508,0.00316624350521661,0.00299128174289626,0.00200995215925836,0.00217377271142361,0.00161432544510333,0.00133586371331394,0.00145730586906975,0.00102516105508154,0.000807062123962971,0.000646983686152134,0.000752306611804807,0.000544599062417621,0.00041130558560212,0.0003739141687292,0.000380947037106551,0.000291105772755994,0.00027254136119625,0.000214196729620513,0.000177542743803099,0.000174767032116542,0.000151175890040205,0.00014084710252193,0.000130474013268301,0.00011427324887135,0.000110630536097411,9.80270573015032e-05,8.43128745434813e-05,7.90137488707147e-05,6.84504134601915e-05,6.29684539406523e-05,5.62397674749048e-05,6.07133853422267e-05,5.09482953920784e-05,5.60108110018621e-05,4.37902704196376e-05,4.97616709314064e-05,3.90542871927323e-05,4.40628727255665e-05,4.35572969573119e-05,2.85213069714122e-05,2.91950386321541e-05,3.17990558000307e-05,3.1268088263481e-05,2.6034601952601e-05,2.97936086516396e-05,3.11112621055205e-05,3.21990684728464e-05,2.32033198529381e-05,2.54367944911888e-05,2.09660851563738e-05,2.42289119680745e-05,1.85650104690441e-05,1.87525358273173e-05,2.02643183039621e-05,2.03410770854165e-05,2.27592470885778e-05,1.9680945375932e-05,2.1575367925487e-05,1.51562501955901e-05,1.89453127444876e-05,1.31222945416364e-05,1.25258266079257e-05,1.23103947006641e-05,1.06173567348385e-05,1.29804674814639e-05,1.26745305374564e-05,1.11107897568611e-05,1.13128041160768e-05,1.35320623398047e-05,1.29853123462773e-05,1.51776378073371e-05,8.78045162407931e-06,1.95121147201762e-05,9.97778593645379e-06,1.31937665275421e-05,1.31937665275422e-05,1.09039392789605e-05,2.1807878557921e-05,1.6521120119637e-05,9.01152006525656e-05,1.02403637105189e-05,1.86188431100343e-05,1.35409768072977e-05,3.07749472893129e-05,5.59544496169325e-05,2.54338407349693e-05,4.62433467908532e-05,2.10197030867515e-05,1.73716554435962e-05,3.15848280792659e-05,1.435674003603e-05,1.30515818509364e-05,1.07864312817656e-05,1.96116932395738e-05,1.78288120359761e-05
"80",1.77466666666667,2.42,1,1.21212121212121,3.30578512396695,1.50262960180316,0.910684607153428,0.620921323059156,1.12894786010756,0.410526494584566,0.311004920139823,0.282731745581657,0.257028859619688,0.233662599654262,0.127452327084143,0.165522502706679,0.0554381588012801,0.0797973497897213,0.0435258271580298,0.0316551470240217,0.027670583062956,0.0198191504032192,0.018580453503018,0.018017409457472,0.0106822585716237,0.00992694735948872,0.0076623092826242,0.00723890181780897,0.00486408422540523,0.00526052996164515,0.00390666757715005,0.00323279018621974,0.00352668020314881,0.00248088975329732,0.00195309033999039,0.00156570052048817,0.00182058200056764,0.00131792973105065,0.000995359517157131,0.000904872288324664,0.000921891829797855,0.000704475970069508,0.000659550094094925,0.000518356085681643,0.0004296534400035,0.000422936217722033,0.000365845653897296,0.000340849988103071,0.000315747112109288,0.000276541262268668,0.000267725897355735,0.000237225478669638,0.000204037156395225,0.00019121327226713,0.000165650000573664,0.000152383658536379,0.00013610023728927,0.000146926392528189,0.00012329487484883,0.000135546162624506,0.000105972454415523,0.000120423243654004,9.45113750064122e-05,0.000106632151995871,0.000105408658636695,6.90215628708175e-05,7.06519934898131e-05,7.69537150360744e-05,7.56687735976242e-05,6.30037367252946e-05,7.2100532936968e-05,7.52892542953597e-05,7.79217457042883e-05,5.61520340441103e-05,6.15570426686771e-05,5.07379260784247e-05,5.86339669627405e-05,4.49273253350868e-05,4.5381136702108e-05,4.90396502955883e-05,4.92254065467079e-05,5.50773779543585e-05,4.76278878097556e-05,5.22123903796787e-05,3.6678125473328e-05,4.58476568416601e-05,3.17559527907602e-05,3.03125003911802e-05,2.97911551756071e-05,2.56940032983092e-05,3.14127313051428e-05,3.06723639006446e-05,2.6888111211604e-05,2.73769859609058e-05,3.27475908623275e-05,3.14244558779912e-05,3.67298834937559e-05,2.1248692930272e-05,4.72193176228266e-05,2.41462419662182e-05,3.1928914996652e-05,3.19289149966521e-05,2.63875330550844e-05,5.27750661101689e-05,3.99811106895217e-05,0.000218078785579209,2.47816801794557e-05,4.5057600326283e-05,3.27691638736604e-05,7.44753724401373e-05,0.000135409768072977,6.15498945786258e-05,0.000111908899233865,5.08676814699387e-05,4.20394061735029e-05,7.64352839518236e-05,3.47433108871927e-05,3.1584828079266e-05,2.61031637018727e-05,4.74602976397687e-05,4.31457251270623e-05
"81",1.4641,1.9965,0.824999999999999,1,2.72727272727273,1.2396694214876,0.751314800901577,0.512260091523803,0.931381984588732,0.338684358032267,0.256579059115353,0.233253690104866,0.212048809186242,0.192771644714766,0.105148169844418,0.13655606473301,0.045736481011056,0.06583281357652,0.0359088074053746,0.0261154962948178,0.0228282310269387,0.0163507990826558,0.0153288741399898,0.0148643628024144,0.00881286332158954,0.00818973157157818,0.00632140515816496,0.00597209399969239,0.00401286948595931,0.00433993721835724,0.00322300075114879,0.00266705190363128,0.00290951116759776,0.00204673404647029,0.00161129953049207,0.00129170292940274,0.0015019801504683,0.00108729202811678,0.000821171601654633,0.000746519637867847,0.000760560759583229,0.000581192675307343,0.000544128827628313,0.000427643770687355,0.000354464088002887,0.000348922379620677,0.000301822664465269,0.000281201240185033,0.000260491367490163,0.000228146541371651,0.000220873865318481,0.000195711019902451,0.000168330654026061,0.000157750949620382,0.000136661250473272,0.000125716518292512,0.000112282695763648,0.000121214273835756,0.000101718271750285,0.000111825584165218,8.74272748928066e-05,9.93491760145529e-05,7.797188438029e-05,8.79715253965935e-05,8.69621433752733e-05,5.69427893684244e-05,5.82878946290958e-05,6.34868149047614e-05,6.24267382180399e-05,5.1978082798368e-05,5.94829396729985e-05,6.21136347936717e-05,6.42854402060378e-05,4.63254280863909e-05,5.07845602016586e-05,4.18587890147004e-05,4.83730227442609e-05,3.70650434014466e-05,3.7439437779239e-05,4.04577114938603e-05,4.0610960401034e-05,4.54388368123457e-05,3.92930074430484e-05,4.30752220632349e-05,3.02594535154956e-05,3.78243168943696e-05,2.61986610523772e-05,2.50078128227237e-05,2.45777030198758e-05,2.1197552721105e-05,2.59155033267428e-05,2.53047002180317e-05,2.21826917495733e-05,2.25860134177473e-05,2.70167624614202e-05,2.59251760993427e-05,3.03021538823486e-05,1.75301716674744e-05,3.89559370388319e-05,1.992064962213e-05,2.63413548722379e-05,2.6341354872238e-05,2.17697147704446e-05,4.35394295408893e-05,3.29844163188554e-05,0.000179914998102847,2.0444886148051e-05,3.71725202691834e-05,2.70345601957698e-05,6.14421822631132e-05,0.000111713058660206,5.07786630273662e-05,9.23248418679385e-05,4.19658372126994e-05,3.46825100931399e-05,6.30591092602544e-05,2.86632314819339e-05,2.60574831653944e-05,2.1535110054045e-05,3.91547455528091e-05,3.55952232298263e-05
"82",0.536836666666667,0.73205,0.3025,0.366666666666667,1,0.454545454545455,0.275482093663912,0.187828700225394,0.341506727682535,0.124184264611831,0.0940789883422962,0.085526353038451,0.0777512300349556,0.0706829363954141,0.0385543289429532,0.0500705570687704,0.0167700430373872,0.0241386983113907,0.013166562715304,0.00957568197476654,0.00837035137654419,0.00599529299697379,0.00562058718466293,0.00545026636088527,0.00323138321791616,0.00300290157624533,0.00231784855799382,0.00218976779988721,0.00147138547818508,0.00159131031339766,0.00118176694208789,0.00097791903133147,0.00106682076145251,0.000750469150372438,0.000590809827847094,0.00047362440744767,0.00055072605517171,0.00039867374364282,0.000301096253940032,0.000273723867218211,0.000278872278513851,0.000213103980946026,0.000199513903463715,0.000156802715918697,0.000129970165601059,0.000127938205860915,0.000110668310303932,0.000103107121401179,9.55135014130597e-05,8.36537318362718e-05,8.09870839501096e-05,7.17607072975654e-05,6.17212398095555e-05,5.78420148608068e-05,5.01091251735332e-05,4.60960567072545e-05,4.11703217800041e-05,4.44452337397771e-05,3.7296699641771e-05,4.10027141939131e-05,3.20566674606958e-05,3.64280312053361e-05,2.85896909394397e-05,3.22562259787509e-05,3.18861192376002e-05,2.08790227684223e-05,2.13722280306684e-05,2.32784987984125e-05,2.28898040132813e-05,1.90586303594016e-05,2.18104112134328e-05,2.27749994243463e-05,2.35713280755472e-05,1.69859902983433e-05,1.86210054072748e-05,1.53482226387235e-05,1.7736775006229e-05,1.35905159138638e-05,1.37277938523876e-05,1.48344942144155e-05,1.48906854803791e-05,1.66609068311934e-05,1.44074360624511e-05,1.57942480898528e-05,1.10951329556817e-05,1.38689161946022e-05,9.60617571920495e-06,9.16953136833201e-06,9.01182444062113e-06,7.77243599773851e-06,9.50235121980568e-06,9.27839007994497e-06,8.13365364151019e-06,8.28153825317401e-06,9.90614623585407e-06,9.50589790309231e-06,1.11107897568611e-05,6.42772961140726e-06,1.4283843580905e-05,7.304238194781e-06,9.65849678648723e-06,9.65849678648725e-06,7.98222874916301e-06,1.59644574983261e-05,1.20942859835803e-05,6.59688326377107e-05,7.49645825428535e-06,1.36299240987006e-05,9.91267207178227e-06,2.25288001631415e-05,4.09614548420754e-05,1.86188431100343e-05,3.38524420182441e-05,1.53874736446565e-05,1.27169203674846e-05,2.31216733954266e-05,1.05098515433758e-05,9.55441049397796e-06,7.89620701981648e-06,1.435674003603e-05,1.30515818509363e-05
"83",1.18104066666667,1.61051,0.665499999999999,0.806666666666666,2.2,1,0.606060606060606,0.413223140495868,0.751314800901577,0.273205382146028,0.206973774353052,0.188157976684592,0.171052706076902,0.155502460069911,0.0848195236744971,0.110155225551295,0.0368940946822518,0.0531051362850594,0.0289664379736688,0.0210665003444864,0.0184147730283972,0.0131896445933423,0.0123652918062584,0.0119905859939476,0.00710904307941556,0.00660638346773973,0.0050992668275864,0.00481748915975186,0.00323704805200718,0.00350088268947484,0.00259988727259336,0.00215142186892923,0.00234700567519553,0.00165103213081936,0.00129978162126361,0.00104197369638487,0.00121159732137776,0.000877082236014203,0.00066241175866807,0.000602192507880063,0.000613519012730471,0.000468828758081257,0.000438930587620172,0.000344965975021133,0.000285934364322329,0.000281464052894013,0.00024347028266865,0.000226835667082593,0.000210129703108731,0.000184038210039798,0.000178171584690241,0.000157873556054644,0.000135786727581022,0.000127252432693775,0.000110240075381773,0.00010141132475596,9.0574707916009e-05,9.77795142275096e-05,8.20527392118962e-05,9.02059712266089e-05,7.05246684135307e-05,8.01416686517393e-05,6.28973200667672e-05,7.09636971532521e-05,7.01494623227204e-05,4.5933850090529e-05,4.70189016674706e-05,5.12126973565075e-05,5.03575688292188e-05,4.19289867906835e-05,4.79829046695521e-05,5.01049987335618e-05,5.18569217662038e-05,3.73691786563553e-05,4.09662118960046e-05,3.37660898051916e-05,3.90209050137038e-05,2.98991350105003e-05,3.02011464752528e-05,3.2635887271714e-05,3.27595080568341e-05,3.66539950286255e-05,3.16963593373923e-05,3.47473457976761e-05,2.44092925024998e-05,3.05116156281248e-05,2.11335865822509e-05,2.01729690103304e-05,1.98260137693665e-05,1.70993591950247e-05,2.09051726835725e-05,2.04124581758789e-05,1.78940380113224e-05,1.82193841569828e-05,2.17935217188789e-05,2.09129753868031e-05,2.44437374650945e-05,1.4141005145096e-05,3.1424455877991e-05,1.60693240285182e-05,2.12486929302719e-05,2.1248692930272e-05,1.75609032481586e-05,3.51218064963173e-05,2.66074291638767e-05,0.000145131431802964,1.64922081594278e-05,2.99858330171413e-05,2.1807878557921e-05,4.95633603589113e-05,9.01152006525659e-05,4.09614548420754e-05,7.4475372440137e-05,3.38524420182442e-05,2.79772248084661e-05,5.08676814699386e-05,2.31216733954267e-05,2.10197030867515e-05,1.73716554435963e-05,3.1584828079266e-05,2.87134800720599e-05
"84",1.9487171,2.6573415,1.098075,1.331,3.63,1.65,1,0.681818181818182,1.2396694214876,0.450788880540947,0.341506727682536,0.310460661529577,0.282236965026889,0.256579059115353,0.13995221406292,0.181756122159637,0.0608752562257156,0.0876234748703481,0.0477946226565536,0.0347597255684026,0.0303843754968554,0.0217629135790149,0.0204027314803264,0.0197844668900135,0.0117299210810357,0.0109005327217706,0.00841379026551757,0.00794885711359058,0.00534112928581185,0.0057764564376335,0.00428981399977904,0.00354984608373324,0.00387255936407263,0.00272420301585195,0.00214463967508495,0.00171925659903504,0.00199913558027331,0.00144718568942344,0.00109297940180232,0.000993617638002106,0.00101230637100528,0.000773567450834075,0.000724235469573285,0.00056919385878487,0.000471791701131843,0.000464415687275121,0.000401725966403273,0.000374278850686279,0.000346714010129407,0.000303663046565667,0.000293983114738898,0.000260491367490163,0.000224048100508687,0.000209966513944729,0.000181896124379926,0.000167328685847334,0.000149448268061415,0.000161336198475391,0.000135387019699629,0.000148839852523905,0.000116365702882326,0.00013223375327537,0.000103780578110166,0.000117090100302866,0.000115746612832489,7.57908526493729e-05,7.75811877513266e-05,8.45009506382374e-05,8.30899885682111e-05,6.91828282046279e-05,7.91717927047611e-05,8.26732479103771e-05,8.55639209142364e-05,6.16591447829864e-05,6.75942496284076e-05,5.57140481785662e-05,6.43844932726113e-05,4.93335727673255e-05,4.98318916841672e-05,5.38492139983281e-05,5.40531882937763e-05,6.04790917972322e-05,5.22989929066974e-05,5.73331205661657e-05,4.02753326291247e-05,5.03441657864059e-05,3.4870417860714e-05,3.32853988670452e-05,3.27129227194547e-05,2.82139426717908e-05,3.44935349278947e-05,3.36805559902003e-05,2.9525162718682e-05,3.00619838590217e-05,3.59593108361503e-05,3.45064093882251e-05,4.0332166817406e-05,2.33326584894084e-05,5.18503521986853e-05,2.6514384647055e-05,3.50603433349487e-05,3.50603433349488e-05,2.89754903594618e-05,5.79509807189237e-05,4.39022581203965e-05,0.00023946686247489,2.72121434630559e-05,4.94766244782832e-05,3.59829996205697e-05,8.17795445922037e-05,0.000148690081076734,6.75864004894245e-05,0.000122884364526226,5.5856529330103e-05,4.61624209339692e-05,8.39316744253987e-05,3.81507611024541e-05,3.468251009314e-05,2.86632314819339e-05,5.2114966330789e-05,4.73772421188989e-05
"85",2.85811841333333,3.8974342,1.61051,1.95213333333333,5.324,2.42,1.46666666666667,1,1.81818181818182,0.661157024793388,0.500876533934385,0.455342303576713,0.413947548706103,0.376315953369184,0.205263247292283,0.266575645834134,0.0892837091310494,0.128514429809844,0.0700987798962785,0.0509809308336571,0.0445637507287212,0.0319189399158885,0.0299240061711454,0.0290172181053532,0.0172038842521857,0.0159874479919301,0.0123402257227591,0.0116583237665995,0.00783365628585737,0.00847213610852912,0.00629172719967592,0.00520644092280874,0.00567975373397318,0.00399549775658286,0.00314547152345793,0.00252157634525139,0.00293206551773418,0.00212253901115437,0.00160303645597673,0.00145730586906975,0.00148471601080774,0.00113456559455664,0.00106221202204082,0.000834817659551141,0.000691961161660036,0.000681143008003511,0.000589198084058133,0.000548942314339876,0.00050851388152313,0.000445372468296311,0.000431175234950384,0.000382054005652238,0.000328603880746074,0.000307950887118935,0.000266780982423891,0.000245415405909423,0.000219190793156742,0.000236626424430573,0.000198567628892789,0.000218298450368394,0.000170669697560744,0.000193942838137209,0.000152211514561577,0.00017173214711087,0.000169761698820983,0.00011115991721908,0.000113785742035279,0.000123934727602748,0.00012186531656671,0.000101468148033454,0.000116118629300316,0.00012125409693522,0.000125493750674213,9.04334123483799e-05,9.9138232788331e-05,8.17139373285637e-05,9.44305901331631e-05,7.23559067254106e-05,7.30867744701118e-05,7.89788471975478e-05,7.92780094975385e-05,8.87026679692738e-05,7.67051895964894e-05,8.40885768303762e-05,5.90704878560495e-05,7.38381098200619e-05,5.11432795290472e-05,4.88185850049996e-05,4.79789533218669e-05,4.13804492519598e-05,5.05905178942454e-05,4.9398148785627e-05,4.33035719874003e-05,4.40909096598984e-05,5.27403225596871e-05,5.06094004360635e-05,5.91538446655287e-05,3.42212324511323e-05,7.60471832247383e-05,3.8887764149014e-05,5.1421836891258e-05,5.14218368912581e-05,4.24973858605439e-05,8.4994771721088e-05,6.43899785765815e-05,0.000351218064963172,3.99111437458152e-05,7.25657159014819e-05,5.27750661101688e-05,0.000119943332068565,0.00021807878557921,9.91267207178224e-05,0.000180230401305132,8.19229096841509e-05,6.7704884036488e-05,0.000123099789157251,5.59544496169326e-05,5.08676814699387e-05,4.2039406173503e-05,7.64352839518238e-05,6.94866217743849e-05
"86",1.57196512733333,2.14358881,0.885780499999999,1.07367333333333,2.9282,1.331,0.806666666666666,0.55,1,0.363636363636364,0.275482093663912,0.250438266967192,0.227671151788357,0.206973774353052,0.112894786010756,0.146616605208774,0.0491060400220772,0.0706829363954141,0.0385543289429532,0.0280395119585114,0.0245100629007967,0.0175554169537387,0.01645820339413,0.0159594699579442,0.00946213633870212,0.00879309639556159,0.0067871241475175,0.00641207807162973,0.00430851095722156,0.00465967485969102,0.00346044995982176,0.00286354250754481,0.00312386455368525,0.00219752376612058,0.00173000933790186,0.00138686698988827,0.0016126360347538,0.00116739645613491,0.000881670050787202,0.000801518227988365,0.000816593805944258,0.000624011077006153,0.00058421661212245,0.000459149712753128,0.00038057863891302,0.000374628654401931,0.000324058946231973,0.000301918272886932,0.000279682634837721,0.000244954857562971,0.000237146379222711,0.000210129703108731,0.000180732134410341,0.000169372987915414,0.00014672954033314,0.000134978473250183,0.000120554936236208,0.000130144533436815,0.000109212195891034,0.000120064147702617,9.38683336584094e-05,0.000106668560975465,8.37163330088672e-05,9.44526809109786e-05,9.3368934351541e-05,6.11379544704941e-05,6.25821581194034e-05,6.81641001815115e-05,6.70259241116903e-05,5.58074814183998e-05,6.38652461151739e-05,6.66897533143709e-05,6.90215628708173e-05,4.9738376791609e-05,5.45260280335821e-05,4.49426655307101e-05,5.19368245732397e-05,3.97957486989759e-05,4.01977259585615e-05,4.34383659586513e-05,4.36029052236462e-05,4.87864673831006e-05,4.21878542780692e-05,4.6248717256707e-05,3.24887683208272e-05,4.06109604010341e-05,2.8128803740976e-05,2.68502217527498e-05,2.63884243270268e-05,2.27592470885779e-05,2.7824784841835e-05,2.71689818320949e-05,2.38169645930702e-05,2.42500003129441e-05,2.90071774078279e-05,2.78351702398349e-05,3.25346145660408e-05,1.88216778481228e-05,4.18259507736061e-05,2.13882702819577e-05,2.82820102901919e-05,2.8282010290192e-05,2.33735622232991e-05,4.67471244465984e-05,3.54144882171199e-05,0.000193169935729745,2.19511290601984e-05,3.99111437458151e-05,2.90262863605929e-05,6.5968832637711e-05,0.000119943332068565,5.45196963948024e-05,9.91267207178224e-05,4.50576003262831e-05,3.72376862200684e-05,6.77048840364883e-05,3.07749472893129e-05,2.79772248084663e-05,2.31216733954266e-05,4.20394061735031e-05,3.82176419759117e-05
